"patent_id","名称","申请号","摘要"
"11657969","一种农药喷洒机","CN201310563644.7","本发明提供的是一种农药喷洒机。包括机架，机架下部的前端安装万向轮，机架下部的后端安装两个车轮，机架上部设置机箱，机箱上安装药箱，药箱的输药管经齿轮泵与喷头连接，机架上安装有两个驱动电机和输药电机，两个驱动电机与两个车轮之间分别通过传动机构相连，输药电机通过弹性套柱销联轴器连接齿轮泵，所述喷头安装在伸缩臂上。该农药喷洒机具有结构简单，小巧轻便，安全可靠，实现自动化，使用方便，节省人力，有效提高效率等优点。本发明的作业范围不受农用车活动范围的限制，可以在地势较陡或农用车无法到达的农田或温室里作业。"
"11668142","苍蝇捕捉器","CN201210515842.1","一种苍蝇捕捉器是由透明手柄(1)、透明下罩(2)、存蝇腔(3)、柱塞开关(4)、卡圈(5)组成，其特征在于所述透明下罩(2)，其外圈套有一个透明手柄(1)；所述存蝇腔(3)套合于透明下罩(2)之上，并有柱塞开关(4)置于存蝇腔(3)和透明下罩(2)的通道上、在靠近柱塞开关(4)上端处的存蝇腔(3)上口，有一卡圈(5)。所述组成的另件都是透明塑料件。其优点解决了果品食品摊位、快餐盆菜摊位、或是喜庆筵席间、或是饭店大堂包箱、或是城市家庭的少数苍蝇的捕捉问题。"
"11671662","波长调谐光驱鸟器","CN201410055741.X","波长调谐光驱鸟器，它包括光源，光源驱动源，波长调谐控制系统，光学聚焦系统，光学准直扩束系统，光束扫描系统，光电控制系统，远程控制系统和二维机械转动平台。本发明的光源能够以单一波长调谐输出，或以几个固定波长调谐输出，或以一定光谱段的波长调谐输出，克服现有单一波长激光驱鸟器存在的驱鸟种类少和鸟类的单一波长适应性等严重问题，极大地扩大了驱鸟种类，极大地提高了驱鸟效果和驱鸟效率，因此，本发明的波长调谐光驱鸟器能够广泛地应用于机场、果园、林场、水产养殖场、发电厂、城市环保，以及自然生态保护区等场所，能够极大地促进航空安全、农林渔业发展、鸟类保护和生态平衡等，能够产生巨大的经济效益和社会效益。"
"11677538","以基本恒定的压力分配流体的装置","CN201180056523.2","本发明涉及一种用于分配流体的装置，其包括：第一板体（P1）；第二板体（P2）；布置在这两个板体之间的柔性容器（S）；使一个板体向另一板体回位的回位部件（R）。此外，该装置包括铰接部件（O1-B1，O2-B2），所述铰接部件用于在两个板体的各自边部之一附近连接所述两个板体（P1，P2）。"
"11678073","一种捕捉效率更高的光电诱导蝗虫滑移捕集机","CN201310214300.5","一种捕捉效率更高的光电诱导蝗虫滑移捕集机，属于小型昆虫捕捉设备技术领域，利用光电效应诱导和捕捉蝗虫。其技术方案是：它的捕集机箱体位于整机的下部，支撑机构的上部位于捕集机箱体的上方，下部与捕集机箱体固定连接，复合光诱导光源、红外LED灯光源、高压静电网安装在支撑机构的上部内，捕集滑板安装在捕集机箱体内，捕集滑板为下端开一圆口的锥形漏斗，其内表面为光滑的不锈钢材质，锥形漏斗壁与水平面所成的倾斜角度为25°-70°，锥形漏斗的上边缘与捕集机箱体的顶部齐平，装卡在捕集机箱体内的支撑机构上，捕集滑板下方设置有防蝗虫逃逸机构。本发明具有结构简单、易于制造、能够高效率同时诱导捕集蝗虫成虫和幼虫等优点。"
"11678643","害虫灭除照明系统","CN201310166140.1","一种害虫灭除照明系统，包括光源（24），所述光源使用在2到50μW/cm<sup>2</sup>的范围内的具有从260到305nm的波长的光来照射植物（P）的叶子的背面。"
"11679745","高精度农用变量喷雾装置及其控制方法","CN201310625099.X","本发明公开一种高精度农用变量喷雾装置及其控制方法，其装置包括行走平台和药箱，行走平台上通过支架支撑有喷管，在药箱和喷管之间依次通过水泵、电动调节阀、流量传感器和压力传感器连接形成一喷雾管道，在行走平台上还安装有PLC控制柜和电源箱，PLC控制柜通过流量传感器和压力传感器获取喷雾管道中的流量值和压力值，从而控制水泵的转速和电动调节阀的开度。其显著效果是：通过PLC控制柜控制水泵的转速和电动调节阀的开度，保证喷管喷头按照恒流恒压向外喷射药物，控制算法中利用了PID调节思想，结合行走平台的匀速运行，保证了农作物喷药的均匀，降低了农药残留，实现了农药喷雾高精度变量控制。"
"11684017","一种电力铁塔高空驱鸟器","CN201310176877.1","本发明公开了一种电力铁塔高空驱鸟器，包括固定架、动力风车、仿真鸟，固定架包括设有固定孔的底座和支撑杆，支撑杆一端连接底座，另一端连接仿真鸟，本发明利用风叶带动风机，风机给蓄电池机械充电，同时，利用活动杆带动翅膀的煽动，蓄电池为发声装置和发光装置供电，发声装置可以发出响亮的鹰叫声，发光装置可以发出闪烁的亮光，达到有效驱赶鸟类的目的，本装置结构简单，经济适用。"
"11685727","大中型害虫用粘虫箱","CN201310745291.2","本发明公开了一种大中型害虫用粘虫箱，包括箱体，所述箱体包括前板，所述前板上部设置有大口朝外、小口朝内的单向喇叭口，在单向喇叭口的周围设置有用于排出引诱剂的引诱剂出口，在箱体内至少设置有一个隔板，隔板将箱体内分割出供害虫移动到底部的通道，在箱体的底部、通道的末端设置有存放有引诱剂的引诱剂容器，整个箱体的内壁或者箱体下部的内壁为大中型害虫专用粘虫板。本发明具有如下优点：迫使害虫从上至下爬行接近引诱剂，体力耗尽被粘牢；害虫只能从单向喇叭口进入，避免了害虫逃跑，提高了成功率；单向喇叭口附近的害虫外形和图案也能在视觉上增强吸引力，增加诱捕成功率。"
"11691478","滴灌棉田棉蚜快速监测与预警方法","CN201310480265.1","本发明公开了一种滴灌棉田棉蚜快速监测与预警方法，包括以下步骤：⑴、获取滴灌棉田棉蚜数量，同时获取滴灌棉田气候情况；⑵、根据步骤⑴的滴灌棉田气候，观察连续五日的变化情况，与前3～10年同一期间的气候变化情况进行对比，若两者一致，观察前3～10年同一期间的后期棉蚜发展状况，若棉蚜生长趋势增长，发出报警信息。充分利用现代信息技术进行数据的采集和传输，不但节省了大量的人工，而且提高了棉蚜监测预警的时效性。"
"11691822","一种害虫驱避剂驱避效果的室内评价方法","CN201310655046.2","本发明公开了一种害虫驱避剂驱避效果的室内评价方法。它是在实验虫笼的两侧的枝条杯中分别放置经过害虫驱避剂处理的和作为对照的寄主植物枝条，然后在接虫口接入足够的实验害虫，将实验虫笼放置于实验害虫适合生存的人工气候箱内，经过预定的时间观察害虫驱避剂的驱避效果；所述的实验虫笼，在其中间设有中间隔板将实验虫笼分开形成左、右侧虫笼，在中间隔板的顶部设有接虫凹槽，接虫凹槽通过供试虫出口分别与左、右侧虫笼相通，在接虫凹槽上方的笼壁上设有能够开合的接虫口，在左、右侧虫笼的侧壁上都设有网纱通风口，左、右侧虫笼的顶部都设有带网纱盖，在左、右侧虫笼中还设有能够放置寄主植物枝条的枝条杯。"
"11691911","变电站电缆沟防鼠类动物预警装置","CN201310727714.8","本发明涉及一种变电站电缆沟防鼠类动物预警装置，包括电缆沟，通过电缆支架设置在电缆沟侧壁上的电缆，其特征在于在距电缆沟底部的进口和出口0.3-1m处分别设有报警式捕鼠笼，在电缆沟的侧壁的电缆上设有发射探针式驱鼠器。本发明的优点是：由于在电缆沟的侧壁的电缆上设有发射探针式驱鼠器，当鼠类想从电缆上通过时，就会触碰金属探针，金属探针穿过圆圈接点，此刻金属探针偏移时会使正负圆圈接点短接。正负圆圈接点短接后，超声波驱鼠器电路接通，发出超声波并报警。设置在电缆沟底部的报警式捕鼠笼，利用的四个单向活动进鼠门和踏板的联动，不仅能及时报警，而且捕捉到的老鼠处于活体状态，将其集中后再进行处理，避免了环境污染。"
"11692227","引诱装置、捕虫装置和捕虫方法","CN201280044597.9","通过相互颜色不同的板（31，32），形成沿着板（31，32）的边界上垂直方向的边缘。另外，作为板（31，32）的材料，使用主要透过波长370nm程度的紫外光的材料和主要透过波长520nm程度的绿色光的材料。由此，相对使用发出多为波长300-600nm的光的水银灯和发出相对短波长的光的LED等光源的情况，引诱装置（10）可以有效引诱害虫。"
"11692549","用于挥发物输送系统的基材","CN200480005640.6","本发明公开了一种浸渍挥发物的基材(70)，例如灯心和毡片，所述基材可以用在一个撒布装置中，该撒布装置采用热源或者利用积极(25)方式促使挥发性材料(22)从所述基材中释放。优选的基材具有这样一种结构，所述结构包括用粘合剂粘着在一起以便形成微孔和通道的网络的砂子粒子。粘合剂从热固性聚合材料及其混合中选择。在将基材(70)安装到撒布装置中之前，将挥发性材料配置在微孔中。在撒布装置之中，将浸渍过的基材设置在撒布装置的热源(25)上或者其附近。将热源(25)激活从而提高基材的温度，使得挥发性材料从微孔中释放出来。在一个实施例中，砂子粒子包括硅砂，粘合剂是凝固的酚醛清漆树脂。"
"11698705","一种货架仓库内捕鼠防鼠方法","CN201310423857.X","本发明公开了一种货架仓库内捕鼠防鼠的方法，包括测量尺寸、选择底板、涂胶、布置、巡检等步骤。本发明的方法在货架仓库布置鼠胶板后，老鼠在地面第一层任意货架纵向列之间的路径上已布置了鼠胶板，不管老鼠是从货架区域外部入侵还是从货架区域内部外逃，只要跨越纵向货架每组之间立柱，均不能逃脱被老鼠胶粘住的命运，从而实现了高效捕鼠、防鼠的目的。本发明使用的材料便宜，方便制作，可重复使用，较之传统鼠笼、鼠箱等捕鼠工具，大大提高了捕鼠效果的同时又有效降低了成本。"
"11699613","一种带转角镜的捕鼠器","CN201410033687.9","本发明公开了一种带转角镜的捕鼠器，它具有两个互成45°～135°夹角的长方体形通道盒，所述两通道盒的内拐角处装有平面转角镜；两通道盒的两个内侧面的内壁下方均悬装有诱饵盘，两个内侧面上均设有观察孔或观察窗；两通道盒的底部和外侧面内壁上均装有粘鼠板；本发明结构简单，设计巧妙，携带、使用方便，安装便利，美观耐用，占用空间小，可在10秒中内轻松装卸，不论地形、气候，随时随地安装使用，大大提高了捕鼠效率，且环保无污染。"
"11699921","一种双风道果园喷雾装置","CN201410144197.6","本发明涉及一种双风道果园喷雾装置，属于农业植保设施技术领域。该装置的两轴流风机分别具有进风端朝外、出风端朝内的环形导流罩，两环形导流罩之间的间隔处安装导风板组件；导风板组件包括安装在出风端处的渐扩喇叭状导风罩以及由出风端垂向延伸出的前、后挡风板，前、后挡风板的上部和下部分别通过V字形和一字形挡板连接，形成径向风道；径向风道两侧分别形成左、右出风口，左、右出风口分别安装间隔分布有喷嘴的左、右喷杆。本发明所产生的流场相互补偿，从而显著提高喷雾效率，减少压损，增强雾滴穿透力和沉积率。"
"11705933","一种土壤灭菌杀虫设备和利用该设备杀灭根结线虫的方法","CN201310543551.8","本发明涉及一种土壤灭菌杀虫设备和利用该设备杀灭根结线虫的方法，该设备包括安装在牵引机后端且底部敞口的箱体，箱体内安装有由牵引机动力驱动的扬土装置，箱体内在扬土装置的上方间隔安装有多根石英管，箱体内在靠近后端的位置上安装有可向正下方发射微波的微波发射装置，箱体后端箱壁的下部开设有出土缺口，出土缺口上安装有扶土板。所述方法利用上述设备对根结线虫进行彻底灭杀，土壤依次经过石英管的高温烧烤和微波的辐射，使得土壤中的菌虫得到彻底杀灭，本发明不会对土壤产生损害，更不会对作物造成残留，属于安全无公害的灭菌杀虫方式。"
"11706250","一种信息素释放装置","CN201310597907.6","一种信息素释放装置，包括挂钩（1）、感温元件（2）、活动板（3）、固定板（4）、瓶盖（7）、瓶身（8），固定板（4）完全遮盖瓶盖（7）并紧密地固定在瓶盖（7）上，活动板（3）贴合在固定板（4）上表面，并与固定板（4）同轴设置，在瓶盖（7）上离开圆心的位置开一圆形通孔，在与瓶盖（7）相对应位置上，固定板（4）和活动板（3）也开一个同样大小的圆形通孔。感温元件（2）为热双金属片制作的逆时针向平螺旋形元件，感温元件（2）的中心固定端固定在不锈钢丝上，自由端与活动板（3）固定连接。该信息素释放装置根据多数害虫在夜间活动的规律有目的地释放出性信息素，最大限度的减少性信息素在白天的释放量。同时，使性信息素诱芯免受降雨、风等外界环境的影响。"
"11706417","利用茶园杂草迷迭香气味诱捕假眼小绿叶蝉的方法","CN201310714786.9","本发明提供一种利用茶园杂草迷迭香气味诱捕假眼小绿叶蝉的方法，以迷迭香气味为味源、需用其中的5种组分混合配制成假眼小绿叶蝉诱捕剂，将该诱捕剂载于橡皮头上制成诱芯，附于素馨黄粘板上，于该叶蝉虫口高峰期实施诱捕，对于假眼小绿叶蝉有很强的引诱效果。本发明利用茶园生态系的植物气味诱捕假眼小绿叶蝉，利于保护环境、不伤害生物多样性；使用植物气味诱捕防治假眼小绿绿叶蝉，减免化学农药的使用次数和剂量；本发明方法简便易行，成本低，所制备的叶蝉诱捕剂诱效高、诱捕速率快、性能稳定，可有效诱捕假眼小绿叶蝉，防效突破60%。"
"11706760","一种气流式灭蚊器","CN201410055828.7","本发明公开一种气流式灭蚊器，包括壳体、电路板、灯以及通过螺丝固定在所述壳体内的风扇，所述壳体对应所述风扇出风口处设有通风的储蚊槽。本发明由于风扇通过螺丝固定在壳体内，螺丝固定牢固，从而风扇被牢固的固定在壳体内；而且螺丝固定方便安装和拆卸，可以节省安装时间，一旦出现故障方便拆卸进行检查和维修；蚊虫趋光，灯发光吸引蚊虫，风扇旋转产生气流，把蚊虫吹到储蚊槽内，储蚊槽通风，通过风扇的不断转动使蚊虫脱水风干而死，使人们远离蚊虫的干扰。"
"11713007","一种水稻插秧机施药器及施药控制方法","CN201310644118.3","本发明涉及一种水稻插秧机施药器及施药控制方法，属于农机具技术领域。该器包括进液端接药箱、出液端接喷嘴的蠕动泵以及控制电路，药箱安置于插秧机，喷嘴安置在插秧机秧爪插秧位置，秧爪插秧位置装有接近传感器件；控制电路具有信号输入端接接近传感器件的智能控制器件，用以根据感知的秧爪位置确定施药时机；智能控制器件的控制信号输出端接蠕动泵的受控端，用以在确定的施药时机控制蠕动泵以预定计量通过喷嘴施药。本发明结构简单合理，工作效率高，可以使药效最大化，避免药液浪费。"
"11713323","太阳能频振式杀虫灯系统及控制方法","CN201310738093.3","本发明公开了一种太阳能频振式杀虫灯系统及控制方法，包括中央服务器、灯杆、设置在灯杆上的频振式杀虫灯和设置在灯杆顶部支架上的太阳能板，灯杆顶部设置有一灯罩；所述灯杆底部侧壁上设置有一控制柜；所述控制柜内设置有微处理器，以及分别与微处理器连接的无线收发模块、控制开关、电压采样电路和电源模块；所述灯罩上设置有一个与微处理器连接的雨水传感器；所述灯杆内设置有与微处理器和电源模块连接的控制电路以及与控制电路连接的传动机构。该太阳能频振式杀虫灯系统能够根据外界的天气变化情况、每天的时长、每天所处在的时间段、系统内部的电压情况等配置参数来自动控制频振式杀虫灯和高压网的自动开启或关闭。"
"11713417","含挥发性药剂的结构体","CN201280043702.7","即使减小含有挥发性药剂的结构体整体的大小，也确保表面积而抑制挥发性药剂的挥发量降低，且尽可能减少结构体整体的表面积中可与容器的内壁接触的部分，避免挥发性药剂的挥发被阻碍，并且防止容器污染。一种立体结构体，是通过使棒状体形成波状而成为波状体，使多条波状体在其顶部彼此交叉接合而构成的，立体结构体使用含挥发性药剂的结构体，该含挥发性药剂的结构体使用含有具有挥发性的挥发性药剂的树脂组合物而形成，混入的挥发性药剂能够渗出到立体结构体的表面并从该表面挥发。"
"11719257","果园农药喷洒机","CN201310662611.8","本发明涉及果园农药喷洒机，可有效解决果园人工喷洒农药费时费力效率低，药液浪费大的问题，技术方案是，机架上依次装有储药罐、液压泵、发动机、喷头架、空压机、驾驶平台和转向机构，喷头架上装有喷头，驾驶平台上装有第一液压分配器、第二液压分配器和变速档杆，发动机经传动带分别与空压机、液压泵和变速箱相连，空压机的出气口经空气管与喷头的气体入口相连，储药罐的出药口经管道与喷头的药液入口相连，机架后部的下面装有行走轮，行走轮经传动轴与变速箱相连，本发明结构新颖独特，简单合理，克服了果园人工喷洒农药时费时费力效率低，浪费大且易造成果农中毒的缺陷，有利于水果的大面积种植，节约种植成本，提高果农的经济效益。"
"11719553","一种太阳能智能水面割草机器人","CN201410000073.0","本发明涉及一种太阳能智能水面割草机器人，一种太阳能智能水面割草机器人，包括船体，控制模块、太阳能发电机构、传感器系统、驱动机构和割草机构；所述太阳能发电机构、传感器系统、驱动机构和割草机构分别安装在船体上，所述控制模块安装在船体内部，由传感器模块、驱动模块、割草机构控制模块组成；所述传感器模块连接传感器系统，所述驱动模块连接驱动机构，所述割草机构控制模块与割草机构连接；所述传感器模块分别与驱动模块和割草机构控制模块连接。本发明利用清洁能源提供动力，代替人工清除打捞作业，提高水体除草作业的工作效率，降低作业成本，保护环境，提高劳动生产率。"
"11724513","一种手提风送式电动喷雾器","CN201310278310.5","本发明提供了一种手提风送式电动喷雾器，属于喷雾器技术领域。它解决了现有喷雾器喷雾射程较短、不能灵活操作等技术问题。本手提风送式电动喷雾器包括一储液箱，喷雾器还包括一导风筒，导风筒的前端设置有至少一个喷头，喷头通过一软管与储液箱相连，导风筒后端的筒体内设置有一个风扇，风扇与一驱动电机的输出轴相连，软管与设置在储液箱内的电动水泵相连，驱动电机和电动水泵均与一个电源相连。本发明具有喷雾射程远、操作灵活轻便等优点。"
"11726686","超宽光谱激光驱鸟器","CN201410046692.3","超宽光谱激光驱鸟器，包括激光器，光学耦合系统，非线性光学材料，光学准直系统，光学衰减器，光学分束镜，光学聚焦系统，光学准直扩束系统，光学反射镜，光学出射窗口，竖直方向机械转动平台，竖直方向机械转动平台驱动源，水平方向机械转动平台，水平方向机械转动平台驱动源，光电接收器，光电控制系统，远程控制系统。本发明有效地克服了单一波长激光驱鸟种类少和鸟的适应性问题，提高了驱鸟效果和驱鸟效率；极大地拓展了应用区域和应用范围，并能够用于驱逐其它野生动物。本激光驱鸟器能够广泛地应用于机场、果园、林场、水产养殖场、发电场、城市环保和野生动物保护区等场所，对航空安全、农林渔业发展、野生动物保护和生态平衡等具有重要的意义。"
"11726726","多功能果园作业机","CN201410072467.7","一种多功能果园作业机，包括行走机构、喷药装置、涂白装置和疏花装置。多功能果园作业机集成了可进行喷药、涂白和疏花三种工作的装置，实现了果园中果树的疏花、涂白、喷药的半自动化作业，使人能够更便捷的对果树进行疏花、涂白和喷药，减轻了人的劳动强度，提高了生产效率，单机的功能多，也降低了设备采购的整体成本，投入产出比低。"
"11726859","用于烟草甲虫诱捕器的防尘盒","CN201410093696.7","本发明公开了一种用于烟草甲虫诱捕器的防尘盒。该防尘盒包括顶板、底板、前挡板、后挡板和侧挡板，所述后挡板和两块侧挡板固定于所述底板上，所述顶板的一侧通过转轴与所述后挡板动连接，另一侧与所述前挡板固定相接，所述前挡板和后挡板中线以上挡板面设置有均匀排列的通孔；还包括第一内隔板和第二内隔板，所述第一内隔板的底侧通过连接板与所述前挡板的底侧固定连接，所述第二内隔板固定于所述底板上；在所述第一内隔板的顶端位置处固定安装有挂钩。本发明能够防止卷烟车间生产过程中粉尘和烟丝附着于烟草甲虫诱捕器的粘胶板表面，有效避免诱捕器丧失粘捕功能而影响监测结果的准确性。"
"11731224","一种山区果园农药精准喷洒装置及方法","CN201310201245.6","本发明涉及农业机械技术领域，尤其涉及一种农药喷洒装置及方法，具体地的是一种能够对较大面积的山区果园进行农药精准喷洒的装置及方法。该山区果园农药精准喷洒装置包括进水管、出水管、药液箱及控制器，所述进水管通过管路与出水管连接，所述出水管连接喷枪对果树施药，所述控制器用于控制药液箱中的药液进入所述管路的流量，在所述药液箱内设有药量传感器，所述药量传感器与所述控制器连接、用于检测所述药液箱中的药液进入管路的流量。从而实现了对药液的精确控制，不会造成浪费，且喷洒效率高；实现了对山区果园的分区喷洒施药的管理，操作方便，节约了人力及物力成本。"
"11732046","利用频振式杀虫灯和诱集植物防治黄野螟的方法","CN201310392075.4","本发明公开了檀香或假蒿等诱集植物在防治黄野螟上的用途，属于植物害虫生物物理防治方法领域。本发明还公开了利用频振式杀虫灯和诱集植物防治黄野螟的方法，即在白木香林中种植诱集植物；然后在黄野螟成虫羽化期，在开花的诱集植物上方或旁边空旷位置悬挂频振式杀虫灯，天黑开灯，天亮关灯。本发明对黄野螟的杀虫效果好，每盏灯每天杀虫可达上千头，为高效防治黄野螟提供了一种新的途径；其次，本发明是在黄野螟成虫羽化期诱杀成虫，尤其是孕卵雌虫，可降低落卵率，从而有效地降低下代黄野螟的虫口密度和基数；此外，本发明操作简便，成本低；本发明方法不用化学农药，既不存在环境污染，也避免了沉香药材的农药残留问题。"
"11733730","一种室内自主移动喷药机器人的变量喷药方法","CN201410119127.5","本发明公开了一种室内自主移动喷药机器人的工作方法，所述室内自主移动喷药机器人包括轮式机器人本体，所述轮式机器人本体上部安装有药箱及控制部件，所述药箱一侧固定安装有活动支架，所述活动支架包括相互垂直设置的横向支架及纵向支架，所述横向支架的远端固定有喷杆，所述喷杆端部设有喷头，所述喷杆尾部通过软管与所述药箱连接，所述横向支架上固定安装作物识别摄像头及超声波传感器，所述轮式机器人本体前端设有导航摄像头及超声波传感器。本发明所述的变量喷药工作方法，能有效降低系统图像处理运算量，实现精准、精量对靶喷药的同时显著提升喷药机器人的实际工作效率，对促进温室喷药机器人的应用推广有着积极推动作用。"
"11735477","小动物捕获器","CN201110328880.1","本发明的课题在于提供能够可靠地捕获鼠等的小动物的小动物捕获器。其为用于捕获鼠等的小动物的捕获器1，具备具有底面21、侧面22a、22b并且形成了侵入口24的主体2，在该底面21上形成第1粘着面3，在侧面22a、22b上形成第2粘着面4。第1粘着面3，在与侵入口24之间形成非粘着面5，第2粘着面也形成在与该非粘着面5对应的部分。"
"11741313","一种太阳能除草机","CN201310406745.3","本发明公开了一种太阳能除草机，包括车头、车架以及履带式底盘，所述车架上设有弧形聚光罩，所述聚光罩焦点处设有准直镜，所述聚光罩底面设有通孔，所述通孔连接传输太阳光束的管道，所述管道折弯处设有改变太阳光束方向的第一反光镜和第二反光镜。本发明具有结构简单、清洁无污染、除草效果佳的优点。"
"11743208","一种手动吹吸式风力吸虫器","CN201410037088.4","本发明属于小型农用植保器具技术领域，具体涉及一种手动吹吸式风力吸虫器。本发明主要解决了现有的手动吸虫器存在吸虫效率低和电动或机动吸虫器存在成本高而难以在小规模生产中推广的技术问题。为解决上述技术问题，本发明采用的技术方案为：一种手动吹吸式风力吸虫器，包括吸气管、变径三通接头、吸盘和集虫瓶，其中：它还包括由箱体、活塞和活塞杆组成的风箱、滤网、吹气管、两个单向进气阀和两个单向出气阀。本发明具有工作效率高、除虫效果好、结构简单、成本低和操作方便的优点。"
"11743370","一种乔木豆丹的捕捉方法","CN201410093451.4","本发明公开了一种乔木豆丹的捕捉方法，属于昆虫养殖技术领域，包括以下几个步骤：(1)制作豆丹收集碗；(2)收集豆丹，树上的豆丹长成老熟幼虫后，沿树干向下爬行，落入豆丹收集碗碗中，每日收集碗中的豆丹即可，主要用于豆丹的捕捉方面。"
"11743588","智能精准喷杆喷雾机及控制方法","CN201410115976.3","本发明公开了一种智能精准喷杆喷雾机及控制方法。一种智能精准喷杆喷雾机，悬挂于拖拉机上，包括供液装置、喷杆装置、喷头、喷杆位置调整装置、检测装置和控制器；供液装置包括药液箱和药液泵，药液箱设置在机架上，药液泵进口端连接药液箱，药液泵出口端连接喷头；喷头设置在喷杆装置上，喷杆装置与喷杆位置调整装置相连；检测装置与供液装置连接用于检测喷药工作参数，控制器用于接收检测装置发出的信号并发出控制信号调整喷药工作参数，与检测装置相连实现闭环控制。"
"11748688","抽吸式除草机","CN201310328177.X","本发明提供一种抽吸式除草机，包括机箱，所述机箱内部包括一个空腔；所述空腔的后方连通一个抽气泵；所述空腔的前方连通一根管道；所述空腔的下方连通一个集草兜；所述空腔内部在所述集草兜后方、所述抽气泵前方设有一块过滤网板；所述管道的前端接有进气接头，所述进气接头内设有一个转轴平行于进气方向的扇叶，所述扇叶的边缘锋利。该抽吸式除草机可以灵活应用于各种复杂工况，尤其对于庄稼地里的杂草，具有优越的除草效果。"
"11749531","害虫电击棒","CN201210248698.X","本发明害虫电击棒，是一种可弹性弯曲并能够伸入狭窄细缝的蟑螂电击棒，包含一支握把，内部设置一电源供应单元，并于握把前端竖立相互邻近的一第一电极条与一第二电极条，所述第一电极条与第二电极条分别电性连接电源供应单元，且所述第一电极条与第二电极条之间架设至少一绝缘件；据此，所述第一电极条与第二电极条能够弯曲且伸入狭窄细缝，并经由所述第一电极条及第二电极条触碰一外来的蟑螂等害虫，而对该害虫产生电击，可避免因采用拍打方式造成害虫肠肚外露而产生卫生问题。"
"11755478","一种安全高效的农用植保车喷雾装置","CN201310437857.5","本发明公开了一种安全高效的农用植保车喷雾装置，所述装置包括：传输部分：输送杆、传输管、喷杆；行程部分：滑动套、滑动轴、弹簧限位器；喷洒部分：电机、螺旋桨、喷头；稳定结构：线扣拉力线。滑动套的上方及喷杆的中间部位装有线扣，拉力线与喷杆上线扣和滑动套线扣连接，输送杆与滑动轴相连，滑动轴上下装有轴承，中间是弹簧限位器，外面套有滑动套，输送杆与滑动轴连接，喷杆在滑动套的下方侧面，与滑动套相连接，喷杆和电机连接，电机上装有螺旋桨，传输管在输送杆的里面，穿过滑动套内，转弯到喷杆里面，直至喷头上。本发明不仅结构稳定，喷洒效果好、效率高，而且能胜任有电线杆树木的复杂地形的喷洒工作。"
"11756466","吸蚊器","CN201410051305.5","本发明提供一种吸蚊器，它根据蚊子靠嗅觉发现宿主的特点，将盛装糖水或啤酒等诱蚊液体的该吸蚊器放在阴暗处，蚊子闻到甜酒味就会往里钻，即被吸入后杀死。吸蚊器的特征是：上壳体设在下壳体中；风机设在下壳体内，风机的进风口经滤网与储蚊装置连接，风机的出风口与下壳体的出气口衔接；所述的储蚊装置，它的口部与上壳体的下部对接且密封，使用时，储蚊装置的底部设包括皂水的杀蚊液体；所述的上壳体，它的上部设分隔式储液槽，喇叭式入口设在分隔式储液槽的中间或旁边，使用时，分隔式储液槽内设包括糖水、啤酒的诱蚊液体。"
"11762001","一种折叠式喷药桁架","CN201310288273.6","本发明提供一种折叠式喷药桁架，涉及农业机械领域。所述折叠式喷药桁架，连接在拖拉机上，包括主桁架、对称设置于所述主桁架两侧的侧桁架，所述侧桁架包括相互铰接的次桁架和中间桁架、拉杆机构和用于展开桁架的液压油缸，所述中间桁架和主桁架铰接；拉杆机构的一端与主桁架铰接，另一端分别与中间桁架、次桁架铰接；所述液压油缸的两端分别连接中间桁架和主桁架。与现有技术中的桁架相比，本发明折叠式喷药桁架具有重量小、结构简单、易展开、易收缩、减轻左右摆动的优点。"
"11762169","用于杂草控制的装置","CN201180064471.3","一种适用于控制植被的设备，该设备包括热液体储槽(28)、连接到热液体储槽(28)上的释放器件(38)和至少一个喷嘴(74)，喷嘴(74)用于施加包含蒸汽的泡沫流，该喷嘴通过释放器件连接到储槽上。设备包括加热器件(34)，该加热器件用以保持液体为热的，以便压力高于大气压力。液体可由泵(36)泵送通过热液体储槽(28)，水由储槽(28)内的加热器(34)按需加热。该设备由车辆推进或安装在车辆上；且在用以控制植被的设备的使用期间，车辆向加热器件提供动力(24)。"
"11762727","10kV配网防鸟装置","CN201310378166.2","一种10kV配网防鸟装置，其特征在于：设有内径与导线线径匹配护管(1)，护管(1)上设有针状的凸起物(2)，为便于安装，软塑料护管(1)上设有缺口(3)。本发明具有结构简单、使用、安装方便，防鸟效果好的优点。"
"11763521","连续捕鼠器","CN201210274253.9","本发明公开了一种连续捕鼠器；它包括一箱体，所述箱体内具有捕鼠室和储鼠室，在箱体的捕鼠室侧壁上至少设置有一个箱门，并设置有与箱门相应的电子闸门；所述捕鼠室与储鼠室之间由一防止老鼠逃逸的单向推动门隔开；所述捕鼠室内设置有电加热器和用于感应有无老鼠活动的传感器，所述电加热器和传感器分别与控制电路板连接，控制电路板通过导线与电源连接，并控制电子闸门的启闭；箱体内设置有捕鼠室和储鼠室，当捕抓到老鼠时，可自动将老鼠赶到储鼠室内并通过加热将其杀死，然后控制电路板由启动开门程序，等待捕抓下一只的老鼠，从而实现自动连续捕鼠的功能；且高温能消除老鼠的气味信息，提高了捕鼠效率。"
